worker_id	segment	warmup	trial	stimulus	target	delay	correct	response	rt	addend1	addend2	addend1_s	addend2_s	calib_rt	keyboard	adjusted_rt
A3LE1BIVORW3VR	add2	False	87	6+13	19	866	True	19	790	6	13	06	13	503.0	numpad	287.0
A3LE1BIVORW3VR	add2	False	0	18+1	19	935	True	19	819	18	1	18	01	503.0	numpad	316.0
A3LE1BIVORW3VR	add2	False	1	19+0	19	923	True	19	722	19	0	19	00	503.0	numpad	219.0
A3LE1BIVORW3VR	add2	False	128	13+6	19	768	True	19	724	13	6	13	06	503.0	numpad	221.0
A3LE1BIVORW3VR	add2	False	129	8+11	19	826	True	19	742	8	11	08	11	503.0	numpad	239.0
A3LE1BIVORW3VR	add2	False	57	7+12	19	529	True	19	1221	7	12	07	12	503.0	numpad	718.0
A3LE1BIVORW3VR	add2	False	97	5+14	19	532	True	19	860	5	14	05	14	503.0	numpad	357.0
A3LE1BIVORW3VR	add2	False	16	12+7	19	467	True	19	680	12	7	12	07	503.0	numpad	177.0
A3LE1BIVORW3VR	add2	False	34	4+15	19	885	True	19	779	4	15	04	15	503.0	numpad	276.0
A3LE1BIVORW3VR	add2	False	46	15+4	19	923	True	19	760	15	4	15	04	503.0	numpad	257.0
A3LE1BIVORW3VR	add2	False	8	16+3	19	453	True	19	626	16	3	16	03	503.0	numpad	123.0
A3LE1BIVORW3VR	add2	False	14	0+3	3	528	True	3	759	0	3	00	03	719.6666666666666	numpad	39.33333333333337
A3LE1BIVORW3VR	add2	False	89	1+2	3	689	True	3	700	1	2	01	02	719.6666666666666	numpad	-19.66666666666663
A3LE1BIVORW3VR	add2	False	56	2+1	3	579	True	3	768	2	1	02	01	719.6666666666666	numpad	48.33333333333337
A3LE1BIVORW3VR	add2	False	75	3+0	3	785	True	3	664	3	0	03	00	719.6666666666666	numpad	-55.66666666666663
A3LE1BIVORW3VR	add2	False	145	3+1	4	930	True	4	816	3	1	03	01	769.0	numpad	47.0
A3LE1BIVORW3VR	add2	False	115	2+2	4	410	True	4	751	2	2	02	02	769.0	numpad	-18.0
A3LE1BIVORW3VR	add2	False	24	1+3	4	594	True	4	858	1	3	01	03	769.0	numpad	89.0
A3LE1BIVORW3VR	add2	False	31	0+4	4	849	True	4	751	0	4	00	04	769.0	numpad	-18.0
A3LE1BIVORW3VR	add2	False	62	4+0	4	693	True	4	748	4	0	04	00	769.0	numpad	-21.0
A3LE1BIVORW3VR	add2	False	17	0+10	10	849	True	10	727	0	10	00	10	723.0	numpad	4.0
A3LE1BIVORW3VR	add2	False	49	10+0	10	590	True	10	688	10	0	10	00	723.0	numpad	-35.0
A3LE1BIVORW3VR	add2	False	90	7+3	10	606	True	10	742	7	3	07	03	723.0	numpad	19.0
A3LE1BIVORW3VR	add2	False	96	6+4	10	631	True	10	1126	6	4	06	04	723.0	numpad	403.0
A3LE1BIVORW3VR	add2	False	26	4+6	10	417	True	10	819	4	6	04	06	723.0	numpad	96.0
A3LE1BIVORW3VR	add2	False	83	9+1	10	572	True	10	790	9	1	09	01	723.0	numpad	67.0
A3LE1BIVORW3VR	add2	False	9	3+7	10	410	True	10	784	3	7	03	07	723.0	numpad	61.0
A3LE1BIVORW3VR	add2	False	117	5+5	10	866	True	10	761	5	5	05	05	723.0	numpad	38.0
A3LE1BIVORW3VR	add2	False	38	2+8	10	631	True	10	740	2	8	02	08	723.0	numpad	17.0
A3LE1BIVORW3VR	add2	False	57	1+9	10	566	True	10	954	1	9	01	09	723.0	numpad	231.0
A3LE1BIVORW3VR	add2	False	7	8+2	10	742	True	10	680	8	2	08	02	723.0	numpad	-43.0
A3LE1BIVORW3VR	add2	False	30	5+1	6	687	True	6	714	5	1	05	01	760.0	numpad	-46.0
A3LE1BIVORW3VR	add2	False	67	1+5	6	825	True	6	864	1	5	01	05	760.0	numpad	104.0
A3LE1BIVORW3VR	add2	False	120	6+0	6	504	True	6	608	6	0	06	00	760.0	numpad	-152.0
A3LE1BIVORW3VR	add2	False	35	2+4	6	513	True	6	829	2	4	02	04	760.0	numpad	69.0
A3LE1BIVORW3VR	add2	False	15	4+2	6	919	True	6	773	4	2	04	02	760.0	numpad	13.0
A3LE1BIVORW3VR	add2	False	17	3+3	6	423	True	6	753	3	3	03	03	760.0	numpad	-7.0
A3LE1BIVORW3VR	add2	False	32	0+6	6	837	True	6	743	0	6	00	06	760.0	numpad	-17.0
A3LE1BIVORW3VR	add2	False	31	1+0	1	804	True	1	760	1	0	01	00	758.0	numpad	2.0
A3LE1BIVORW3VR	add2	False	3	0+1	1	525	True	1	810	0	1	00	01	758.0	numpad	52.0
A3LE1BIVORW3VR	add2	False	32	12+6	18	925	True	18	945	12	6	12	06	679.0	numpad	266.0
A3LE1BIVORW3VR	add2	False	108	5+13	18	868	True	18	856	5	13	05	13	679.0	numpad	177.0
A3LE1BIVORW3VR	add2	False	125	17+1	18	703	True	18	691	17	1	17	01	679.0	numpad	12.0
A3LE1BIVORW3VR	add2	False	140	18+0	18	779	True	18	699	18	0	18	00	679.0	numpad	20.0
A3LE1BIVORW3VR	add2	False	21	1+17	18	648	True	18	847	1	17	01	17	679.0	numpad	168.0
A3LE1BIVORW3VR	add2	False	25	7+11	18	647	True	18	894	7	11	07	11	679.0	numpad	215.0
A3LE1BIVORW3VR	add2	False	43	15+3	18	487	True	18	934	15	3	15	03	679.0	numpad	255.0
A3LE1BIVORW3VR	add2	False	47	0+18	18	999	True	18	801	0	18	00	18	679.0	numpad	122.0
A3LE1BIVORW3VR	add2	False	61	8+10	18	413	True	18	784	8	10	08	10	679.0	numpad	105.0
A3LE1BIVORW3VR	add2	False	66	2+16	18	620	True	18	894	2	16	02	16	679.0	numpad	215.0
A3LE1BIVORW3VR	add2	False	70	6+12	18	538	True	18	944	6	12	06	12	679.0	numpad	265.0
A3LE1BIVORW3VR	add2	False	127	13+5	18	473	True	18	805	13	5	13	05	679.0	numpad	126.0
A3LE1BIVORW3VR	add2	False	129	4+14	18	427	True	18	1172	4	14	04	14	679.0	numpad	493.0
A3LE1BIVORW3VR	add2	False	131	16+2	18	521	True	18	766	16	2	16	02	679.0	numpad	87.0
A3LE1BIVORW3VR	add2	False	3	11+7	18	668	True	18	773	11	7	11	07	679.0	numpad	94.0
A3LE1BIVORW3VR	add2	False	33	14+4	18	406	True	18	1306	14	4	14	04	679.0	numpad	627.0
A3LE1BIVORW3VR	add2	False	41	10+8	18	971	True	18	663	10	8	10	08	679.0	numpad	-16.0
A3LE1BIVORW3VR	add2	False	51	3+15	18	639	True	18	1130	3	15	03	15	679.0	numpad	451.0
A3LE1BIVORW3VR	add2	False	58	9+9	18	621	True	18	825	9	9	09	09	679.0	numpad	146.0
A3LE1BIVORW3VR	add2	False	38	1+4	5	648	True	5	841	1	4	01	04	770.0	numpad	71.0
A3LE1BIVORW3VR	add2	False	78	5+0	5	570	True	5	751	5	0	05	00	770.0	numpad	-19.0
A3LE1BIVORW3VR	add2	False	112	4+1	5	838	True	5	765	4	1	04	01	770.0	numpad	-5.0
A3LE1BIVORW3VR	add2	False	135	2+3	5	825	True	5	722	2	3	02	03	770.0	numpad	-48.0
A3LE1BIVORW3VR	add2	False	135	0+5	5	855	True	5	746	0	5	00	05	770.0	numpad	-24.0
A3LE1BIVORW3VR	add2	False	82	3+2	5	493	True	5	777	3	2	03	02	770.0	numpad	7.0
A3LE1BIVORW3VR	add2	False	4	0+12	12	661	True	12	786	0	12	00	12	688.3333333333334	numpad	97.66666666666663
A3LE1BIVORW3VR	add2	False	79	2+10	12	970	True	12	887	2	10	02	10	688.3333333333334	numpad	198.66666666666663
A3LE1BIVORW3VR	add2	False	93	4+8	12	638	True	12	827	4	8	04	08	688.3333333333334	numpad	138.66666666666663
A3LE1BIVORW3VR	add2	False	143	5+7	12	470	True	12	1003	5	7	05	07	688.3333333333334	numpad	314.66666666666663
A3LE1BIVORW3VR	add2	False	17	1+11	12	983	True	12	1104	1	11	01	11	688.3333333333334	numpad	415.66666666666663
A3LE1BIVORW3VR	add2	False	65	9+3	12	875	True	12	866	9	3	09	03	688.3333333333334	numpad	177.66666666666663
A3LE1BIVORW3VR	add2	False	85	10+2	12	471	True	12	709	10	2	10	02	688.3333333333334	numpad	20.66666666666663
A3LE1BIVORW3VR	add2	False	116	3+9	12	803	True	12	771	3	9	03	09	688.3333333333334	numpad	82.66666666666663
A3LE1BIVORW3VR	add2	False	125	7+5	12	576	True	12	736	7	5	07	05	688.3333333333334	numpad	47.66666666666663
A3LE1BIVORW3VR	add2	False	146	12+0	12	527	True	12	689	12	0	12	00	688.3333333333334	numpad	0.6666666666666288
A3LE1BIVORW3VR	add2	False	5	8+4	12	708	True	12	698	8	4	08	04	688.3333333333334	numpad	9.666666666666629
A3LE1BIVORW3VR	add2	False	83	6+6	12	835	True	12	917	6	6	06	06	688.3333333333334	numpad	228.66666666666663
A3LE1BIVORW3VR	add2	False	73	3+4	7	475	True	7	864	3	4	03	04	751.6666666666666	numpad	112.33333333333337
A3LE1BIVORW3VR	add2	False	67	5+2	7	589	True	7	818	5	2	05	02	751.6666666666666	numpad	66.33333333333337
A3LE1BIVORW3VR	add2	False	91	2+5	7	467	True	7	857	2	5	02	05	751.6666666666666	numpad	105.33333333333337
A3LE1BIVORW3VR	add2	False	92	6+1	7	569	True	7	803	6	1	06	01	751.6666666666666	numpad	51.33333333333337
A3LE1BIVORW3VR	add2	False	101	1+6	7	946	True	7	860	1	6	01	06	751.6666666666666	numpad	108.33333333333337
A3LE1BIVORW3VR	add2	False	68	7+0	7	530	True	7	700	7	0	07	00	751.6666666666666	numpad	-51.66666666666663
A3LE1BIVORW3VR	add2	False	9	0+7	7	753	True	7	791	0	7	00	07	751.6666666666666	numpad	39.33333333333337
A3LE1BIVORW3VR	add2	False	93	4+3	7	574	True	7	890	4	3	04	03	751.6666666666666	numpad	138.33333333333337
A3LE1BIVORW3VR	add2	False	11	2+0	2	437	True	2	733	2	0	02	00	774.3333333333334	numpad	-41.33333333333337
A3LE1BIVORW3VR	add2	False	127	0+2	2	516	True	2	625	0	2	00	02	774.3333333333334	numpad	-149.33333333333337
A3LE1BIVORW3VR	add2	False	81	1+1	2	631	True	2	739	1	1	01	01	774.3333333333334	numpad	-35.33333333333337
A3LE1BIVORW3VR	add2	False	111	2+6	8	648	True	8	845	2	6	02	06	792.6666666666666	numpad	52.33333333333337
A3LE1BIVORW3VR	add2	False	8	8+0	8	612	True	8	904	8	0	08	00	792.6666666666666	numpad	111.33333333333337
A3LE1BIVORW3VR	add2	False	103	6+2	8	591	True	8	837	6	2	06	02	792.6666666666666	numpad	44.33333333333337
A3LE1BIVORW3VR	add2	False	104	1+7	8	442	True	8	760	1	7	01	07	792.6666666666666	numpad	-32.66666666666663
A3LE1BIVORW3VR	add2	False	107	4+4	8	562	True	8	818	4	4	04	04	792.6666666666666	numpad	25.33333333333337
A3LE1BIVORW3VR	add2	False	26	5+3	8	802	True	8	835	5	3	05	03	792.6666666666666	numpad	42.33333333333337
A3LE1BIVORW3VR	add2	False	4	7+1	8	873	True	8	731	7	1	07	01	792.6666666666666	numpad	-61.66666666666663
A3LE1BIVORW3VR	add2	False	67	3+5	8	731	True	8	702	3	5	03	05	792.6666666666666	numpad	-90.66666666666663
A3LE1BIVORW3VR	add2	False	88	0+8	8	902	True	8	887	0	8	00	08	792.6666666666666	numpad	94.33333333333337
A3LE1BIVORW3VR	add2	False	48	0+0	0	783	True	0	630	0	0	00	00	751.6666666666666	numpad	-121.66666666666663
A2WY6HLF2YLSOF	add2	False	0	0+20	20	444	True	20	1102	0	20	00	20	733.6666666666666	numpad	368.33333333333337
A2WY6HLF2YLSOF	add2	False	110	13+7	20	943	True	20	1215	13	7	13	07	733.6666666666666	numpad	481.33333333333337
A2WY6HLF2YLSOF	add2	False	136	10+10	20	994	True	20	1018	10	10	10	10	733.6666666666666	numpad	284.33333333333337
A2WY6HLF2YLSOF	add2	False	85	20+0	20	626	True	20	966	20	0	20	00	733.6666666666666	numpad	232.33333333333337
A2WY6HLF2YLSOF	add2	False	89	17+3	20	549	True	20	1336	17	3	17	03	733.6666666666666	numpad	602.3333333333334
A2WY6HLF2YLSOF	add2	False	90	19+1	20	853	True	20	1100	19	1	19	01	733.6666666666666	numpad	366.33333333333337
A2WY6HLF2YLSOF	add2	False	99	4+16	20	463	True	20	1845	4	16	04	16	733.6666666666666	numpad	1111.3333333333335
A2WY6HLF2YLSOF	add2	False	144	11+9	20	478	True	20	1202	11	9	11	09	733.6666666666666	numpad	468.33333333333337
A2WY6HLF2YLSOF	add2	False	3	5+15	20	516	True	20	1085	5	15	05	15	733.6666666666666	numpad	351.33333333333337
A2WY6HLF2YLSOF	add2	False	33	16+4	20	868	True	20	2283	16	4	16	04	733.6666666666666	numpad	1549.3333333333335
A2WY6HLF2YLSOF	add2	False	41	6+14	20	721	True	20	1600	6	14	06	14	733.6666666666666	numpad	866.3333333333334
A2WY6HLF2YLSOF	add2	False	53	18+2	20	818	True	20	1110	18	2	18	02	733.6666666666666	numpad	376.33333333333337
A2WY6HLF2YLSOF	add2	False	62	9+11	20	430	True	20	1691	9	11	09	11	733.6666666666666	numpad	957.3333333333334
A2WY6HLF2YLSOF	add2	False	98	7+13	20	717	True	20	1152	7	13	07	13	733.6666666666666	numpad	418.33333333333337
A2WY6HLF2YLSOF	add2	False	106	14+6	20	517	True	20	1864	14	6	14	06	733.6666666666666	numpad	1130.3333333333335
A2WY6HLF2YLSOF	add2	False	21	1+19	20	937	True	20	1157	1	19	01	19	733.6666666666666	numpad	423.33333333333337
A2WY6HLF2YLSOF	add2	False	23	15+5	20	637	True	20	964	15	5	15	05	733.6666666666666	numpad	230.33333333333337
A2WY6HLF2YLSOF	add2	False	28	3+17	20	530	True	20	1205	3	17	03	17	733.6666666666666	numpad	471.33333333333337
A2WY6HLF2YLSOF	add2	False	81	8+12	20	461	True	20	1979	8	12	08	12	733.6666666666666	numpad	1245.3333333333335
A2WY6HLF2YLSOF	add2	False	87	12+8	20	446	True	20	1095	12	8	12	08	733.6666666666666	numpad	361.33333333333337
A2WY6HLF2YLSOF	add2	False	10	4+8	12	452	True	12	1035	4	8	04	08	678.6666666666666	numpad	356.33333333333337
A2WY6HLF2YLSOF	add2	False	100	10+2	12	448	True	12	1113	10	2	10	02	678.6666666666666	numpad	434.33333333333337
A2WY6HLF2YLSOF	add2	False	143	3+9	12	568	True	12	2322	3	9	03	09	678.6666666666666	numpad	1643.3333333333335
A2WY6HLF2YLSOF	add2	False	47	1+11	12	963	True	12	1092	1	11	01	11	678.6666666666666	numpad	413.33333333333337
A2WY6HLF2YLSOF	add2	False	6	9+3	12	435	True	12	1033	9	3	09	03	678.6666666666666	numpad	354.33333333333337
A2WY6HLF2YLSOF	add2	False	88	7+5	12	781	True	12	1500	7	5	07	05	678.6666666666666	numpad	821.3333333333334
A2WY6HLF2YLSOF	add2	False	0	11+1	12	659	True	12	918	11	1	11	01	678.6666666666666	numpad	239.33333333333337
A2WY6HLF2YLSOF	add2	False	123	2+10	12	576	True	12	1058	2	10	02	10	678.6666666666666	numpad	379.33333333333337
A2WY6HLF2YLSOF	add2	False	95	8+4	12	526	True	12	1605	8	4	08	04	678.6666666666666	numpad	926.3333333333334
A2WY6HLF2YLSOF	add2	False	101	6+6	12	557	True	12	1110	6	6	06	06	678.6666666666666	numpad	431.33333333333337
A2WY6HLF2YLSOF	add2	False	27	0+12	12	477	True	12	823	0	12	00	12	678.6666666666666	numpad	144.33333333333337
A2WY6HLF2YLSOF	add2	False	30	12+0	12	888	True	12	1148	12	0	12	00	678.6666666666666	numpad	469.33333333333337
A2WY6HLF2YLSOF	add2	False	102	0+6	6	595	True	6	989	0	6	00	06	881.6666666666666	numpad	107.33333333333337
A2WY6HLF2YLSOF	add2	False	114	5+1	6	852	True	6	1101	5	1	05	01	881.6666666666666	numpad	219.33333333333337
A2WY6HLF2YLSOF	add2	False	124	1+5	6	450	True	6	889	1	5	01	05	881.6666666666666	numpad	7.333333333333371
A2WY6HLF2YLSOF	add2	False	24	2+4	6	436	True	6	2064	2	4	02	04	881.6666666666666	numpad	1182.3333333333335
A2WY6HLF2YLSOF	add2	False	145	3+3	6	888	True	6	801	3	3	03	03	881.6666666666666	numpad	-80.66666666666663
A2WY6HLF2YLSOF	add2	False	64	4+2	6	486	True	6	1147	4	2	04	02	881.6666666666666	numpad	265.33333333333337
A2WY6HLF2YLSOF	add2	False	39	6+0	6	874	True	6	876	6	0	06	00	881.6666666666666	numpad	-5.666666666666629
A2WY6HLF2YLSOF	add2	False	103	10+7	17	910	True	17	1226	10	7	10	07	743.3333333333334	numpad	482.66666666666663
A2WY6HLF2YLSOF	add2	False	129	9+8	17	937	True	17	1200	9	8	09	08	743.3333333333334	numpad	456.66666666666663
A2WY6HLF2YLSOF	add2	False	14	3+14	17	856	True	17	1983	3	14	03	14	743.3333333333334	numpad	1239.6666666666665
A2WY6HLF2YLSOF	add2	False	15	2+15	17	479	True	17	953	2	15	02	15	743.3333333333334	numpad	209.66666666666663
A2WY6HLF2YLSOF	add2	False	45	16+1	17	611	True	17	1097	16	1	16	01	743.3333333333334	numpad	353.66666666666663
A2WY6HLF2YLSOF	add2	False	55	14+3	17	989	True	17	1459	14	3	14	03	743.3333333333334	numpad	715.6666666666666
A2WY6HLF2YLSOF	add2	False	67	8+9	17	636	True	17	3301	8	9	08	09	743.3333333333334	numpad	2557.6666666666665
A2WY6HLF2YLSOF	add2	False	72	15+2	17	749	True	17	931	15	2	15	02	743.3333333333334	numpad	187.66666666666663
A2WY6HLF2YLSOF	add2	False	18	13+4	17	700	True	17	1288	13	4	13	04	743.3333333333334	numpad	544.6666666666666
A2WY6HLF2YLSOF	add2	False	40	0+17	17	792	True	17	860	0	17	00	17	743.3333333333334	numpad	116.66666666666663
A2WY6HLF2YLSOF	add2	False	79	5+12	17	798	True	17	2058	5	12	05	12	743.3333333333334	numpad	1314.6666666666665
A2WY6HLF2YLSOF	add2	False	89	1+16	17	802	True	17	1049	1	16	01	16	743.3333333333334	numpad	305.66666666666663
A2WY6HLF2YLSOF	add2	False	93	11+6	17	647	True	17	1221	11	6	11	06	743.3333333333334	numpad	477.66666666666663
A2WY6HLF2YLSOF	add2	False	128	17+0	17	733	True	17	1115	17	0	17	00	743.3333333333334	numpad	371.66666666666663
A2WY6HLF2YLSOF	add2	False	129	12+5	17	824	True	17	1808	12	5	12	05	743.3333333333334	numpad	1064.6666666666665
A2WY6HLF2YLSOF	add2	False	143	6+11	17	407	True	17	1606	6	11	06	11	743.3333333333334	numpad	862.6666666666666
A2WY6HLF2YLSOF	add2	False	2	7+10	17	615	True	17	910	7	10	07	10	743.3333333333334	numpad	166.66666666666663
A2WY6HLF2YLSOF	add2	False	106	0+11	11	763	True	11	926	0	11	00	11	513.0	numpad	413.0
A2WY6HLF2YLSOF	add2	False	2	6+5	11	889	True	11	1087	6	5	06	05	513.0	numpad	574.0
A2WY6HLF2YLSOF	add2	False	82	11+0	11	866	True	11	727	11	0	11	00	513.0	numpad	214.0
A2WY6HLF2YLSOF	add2	False	108	10+1	11	665	True	11	934	10	1	10	01	513.0	numpad	421.0
A2WY6HLF2YLSOF	add2	False	131	2+9	11	890	True	11	1329	2	9	02	09	513.0	numpad	816.0
A2WY6HLF2YLSOF	add2	False	17	7+4	11	604	True	11	1186	7	4	07	04	513.0	numpad	673.0
A2WY6HLF2YLSOF	add2	False	58	8+3	11	590	True	11	1042	8	3	08	03	513.0	numpad	529.0
A2WY6HLF2YLSOF	add2	False	61	9+2	11	640	True	11	919	9	2	09	02	513.0	numpad	406.0
A2WY6HLF2YLSOF	add2	False	64	5+6	11	478	True	11	1073	5	6	05	06	513.0	numpad	560.0
A2WY6HLF2YLSOF	add2	False	7	1+10	11	602	True	11	991	1	10	01	10	513.0	numpad	478.0
A2WY6HLF2YLSOF	add2	False	82	3+8	11	846	True	11	1027	3	8	03	08	513.0	numpad	514.0
A2WY6HLF2YLSOF	add2	False	108	7+9	16	595	True	16	2389	7	9	07	09	699.0	numpad	1690.0
A2WY6HLF2YLSOF	add2	False	43	1+15	16	631	True	16	1058	1	15	01	15	699.0	numpad	359.0
A2WY6HLF2YLSOF	add2	False	51	14+2	16	897	True	16	1246	14	2	14	02	699.0	numpad	547.0
A2WY6HLF2YLSOF	add2	False	7	8+8	16	897	True	16	928	8	8	08	08	699.0	numpad	229.0
A2WY6HLF2YLSOF	add2	False	93	5+11	16	991	True	16	1735	5	11	05	11	699.0	numpad	1036.0
A2WY6HLF2YLSOF	add2	False	143	11+5	16	678	True	16	944	11	5	11	05	699.0	numpad	245.0
A2WY6HLF2YLSOF	add2	False	105	15+1	16	751	True	16	2108	15	1	15	01	699.0	numpad	1409.0
A2WY6HLF2YLSOF	add2	False	114	10+6	16	558	True	16	891	10	6	10	06	699.0	numpad	192.0
A2WY6HLF2YLSOF	add2	False	134	12+4	16	932	True	16	1076	12	4	12	04	699.0	numpad	377.0
A2WY6HLF2YLSOF	add2	False	43	9+7	16	838	True	16	1968	9	7	09	07	699.0	numpad	1269.0
A2WY6HLF2YLSOF	add2	False	53	2+14	16	804	True	16	1408	2	14	02	14	699.0	numpad	709.0
A2WY6HLF2YLSOF	add2	False	60	6+10	16	636	True	16	1221	6	10	06	10	699.0	numpad	522.0
A2WY6HLF2YLSOF	add2	False	71	16+0	16	534	True	16	976	16	0	16	00	699.0	numpad	277.0
A2WY6HLF2YLSOF	add2	False	72	4+12	16	590	True	16	1416	4	12	04	12	699.0	numpad	717.0
A2WY6HLF2YLSOF	add2	False	79	0+16	16	839	True	16	1061	0	16	00	16	699.0	numpad	362.0
A2WY6HLF2YLSOF	add2	False	113	14+5	19	723	True	19	2341	14	5	14	05	786.5	numpad	1554.5
A2WY6HLF2YLSOF	add2	False	123	17+2	19	567	True	19	1341	17	2	17	02	786.5	numpad	554.5
A2WY6HLF2YLSOF	add2	False	13	11+8	19	560	True	19	1504	11	8	11	08	786.5	numpad	717.5
A2WY6HLF2YLSOF	add2	False	139	10+9	19	428	True	19	1231	10	9	10	09	786.5	numpad	444.5
A2WY6HLF2YLSOF	add2	False	66	1+18	19	425	True	19	1267	1	18	01	18	786.5	numpad	480.5
A2WY6HLF2YLSOF	add2	False	10	13+6	19	984	True	19	2465	13	6	13	06	786.5	numpad	1678.5
A2WY6HLF2YLSOF	add2	False	101	18+1	19	723	True	19	996	18	1	18	01	786.5	numpad	209.5
A2WY6HLF2YLSOF	add2	False	133	16+3	19	698	True	19	1264	16	3	16	03	786.5	numpad	477.5
A2WY6HLF2YLSOF	add2	False	141	9+10	19	968	True	19	938	9	10	09	10	786.5	numpad	151.5
A2WY6HLF2YLSOF	add2	False	15	7+12	19	799	True	19	1134	7	12	07	12	786.5	numpad	347.5
A2WY6HLF2YLSOF	add2	False	28	19+0	19	588	True	19	1247	19	0	19	00	786.5	numpad	460.5
A2WY6HLF2YLSOF	add2	False	0	5+14	19	639	True	19	1230	5	14	05	14	786.5	numpad	443.5
A2WY6HLF2YLSOF	add2	False	110	0+19	19	936	True	19	1147	0	19	00	19	786.5	numpad	360.5
A2WY6HLF2YLSOF	add2	False	145	3+16	19	741	True	19	1148	3	16	03	16	786.5	numpad	361.5
A2WY6HLF2YLSOF	add2	False	5	6+13	19	623	True	19	1111	6	13	06	13	786.5	numpad	324.5
A2WY6HLF2YLSOF	add2	False	58	15+4	19	959	True	19	1605	15	4	15	04	786.5	numpad	818.5
A2WY6HLF2YLSOF	add2	False	62	12+7	19	505	True	19	2195	12	7	12	07	786.5	numpad	1408.5
A2WY6HLF2YLSOF	add2	False	63	8+11	19	738	True	19	942	8	11	08	11	786.5	numpad	155.5
A2WY6HLF2YLSOF	add2	False	75	4+15	19	714	True	19	1134	4	15	04	15	786.5	numpad	347.5
A2WY6HLF2YLSOF	add2	False	115	0+13	13	504	True	13	1464	0	13	00	13	743.6666666666666	numpad	720.3333333333334
A2WY6HLF2YLSOF	add2	False	116	11+2	13	754	True	13	1054	11	2	11	02	743.6666666666666	numpad	310.33333333333337
A2WY6HLF2YLSOF	add2	False	3	4+9	13	738	True	13	2206	4	9	04	09	743.6666666666666	numpad	1462.3333333333335
A2WY6HLF2YLSOF	add2	False	4	7+6	13	470	True	13	1351	7	6	07	06	743.6666666666666	numpad	607.3333333333334
A2WY6HLF2YLSOF	add2	False	48	3+10	13	793	True	13	1149	3	10	03	10	743.6666666666666	numpad	405.33333333333337
A2WY6HLF2YLSOF	add2	False	76	2+11	13	750	True	13	1405	2	11	02	11	743.6666666666666	numpad	661.3333333333334
A2WY6HLF2YLSOF	add2	False	86	9+4	13	904	True	13	3045	9	4	09	04	743.6666666666666	numpad	2301.3333333333335
A2WY6HLF2YLSOF	add2	False	126	13+0	13	611	True	13	853	13	0	13	00	743.6666666666666	numpad	109.33333333333337
A2WY6HLF2YLSOF	add2	False	54	6+7	13	747	True	13	1678	6	7	06	07	743.6666666666666	numpad	934.3333333333334
A2WY6HLF2YLSOF	add2	False	70	1+12	13	874	True	13	4373	1	12	01	12	743.6666666666666	numpad	3629.3333333333335
A2WY6HLF2YLSOF	add2	False	71	8+5	13	953	True	13	2100	8	5	08	05	743.6666666666666	numpad	1356.3333333333335
A2WY6HLF2YLSOF	add2	False	118	12+1	13	881	True	13	1053	12	1	12	01	743.6666666666666	numpad	309.33333333333337
A2WY6HLF2YLSOF	add2	False	24	5+8	13	658	True	13	1353	5	8	05	08	743.6666666666666	numpad	609.3333333333334
A2WY6HLF2YLSOF	add2	False	121	14+0	14	914	True	14	983	14	0	14	00	686.6666666666666	numpad	296.33333333333337
A2WY6HLF2YLSOF	add2	False	146	10+4	14	635	True	14	1362	10	4	10	04	686.6666666666666	numpad	675.3333333333334
A2WY6HLF2YLSOF	add2	False	17	2+12	14	739	True	14	1913	2	12	02	12	686.6666666666666	numpad	1226.3333333333335
A2WY6HLF2YLSOF	add2	False	26	5+9	14	439	True	14	1177	5	9	05	09	686.6666666666666	numpad	490.33333333333337
A2WY6HLF2YLSOF	add2	False	39	12+2	14	908	True	14	2199	12	2	12	02	686.6666666666666	numpad	1512.3333333333335
A2WY6HLF2YLSOF	add2	False	116	8+6	14	556	True	14	1421	8	6	08	06	686.6666666666666	numpad	734.3333333333334
A2WY6HLF2YLSOF	add2	False	27	11+3	14	484	True	14	1252	11	3	11	03	686.6666666666666	numpad	565.3333333333334
A2WY6HLF2YLSOF	add2	False	44	0+14	14	678	True	14	1214	0	14	00	14	686.6666666666666	numpad	527.3333333333334
A2WY6HLF2YLSOF	add2	False	51	7+7	14	790	True	14	1586	7	7	07	07	686.6666666666666	numpad	899.3333333333334
A2WY6HLF2YLSOF	add2	False	52	3+11	14	800	True	14	1422	3	11	03	11	686.6666666666666	numpad	735.3333333333334
A2WY6HLF2YLSOF	add2	False	137	13+1	14	556	True	14	912	13	1	13	01	686.6666666666666	numpad	225.33333333333337
A2WY6HLF2YLSOF	add2	False	141	6+8	14	619	True	14	1410	6	8	06	08	686.6666666666666	numpad	723.3333333333334
A2WY6HLF2YLSOF	add2	False	20	1+13	14	577	True	14	1725	1	13	01	13	686.6666666666666	numpad	1038.3333333333335
A2WY6HLF2YLSOF	add2	False	44	9+5	14	519	True	14	1264	9	5	09	05	686.6666666666666	numpad	577.3333333333334
A2WY6HLF2YLSOF	add2	False	8	4+10	14	457	True	14	1590	4	10	04	10	686.6666666666666	numpad	903.3333333333334
A2WY6HLF2YLSOF	add2	False	126	4+11	15	717	True	15	1839	4	11	04	11	722.0	numpad	1117.0
A2WY6HLF2YLSOF	add2	False	131	11+4	15	559	True	15	1128	11	4	11	04	722.0	numpad	406.0
A2WY6HLF2YLSOF	add2	False	142	2+13	15	621	True	15	2588	2	13	02	13	722.0	numpad	1866.0
